chunk_id,article_url,article_title,section_category,chunk_index,total_chunks_in_article,word_count,estimated_tokens,chunk_type,has_code,has_list,heading_breadcrumb
halo_5763ebbc_002_2f06553e6b71,https://usehalo.com/guide/custom-fields-creation-and-validation/,Custom Fields Creation and Validation,Configuration,2,3,284,383,structural_h2,False,False,Custom Fields Creation and Validation > Section 2
halo_a2f3dec5_000_339d27a1c543,https://usehalo.com/guide/forwarding-actions-to-additional-emails/,Forwarding Actions to Additional Emails,Email Configuration,0,3,63,85,structural_h2,False,False,Forwarding Actions to Additional Emails
halo_a2f3dec5_001_990f126bcc9e,https://usehalo.com/guide/forwarding-actions-to-additional-emails/,Forwarding Actions to Additional Emails,Email Configuration,1,3,360,486,fixed_window,False,False,Forwarding Actions to Additional Emails > Section 1 > (part 1)
halo_a2f3dec5_002_f874fa2d3385,https://usehalo.com/guide/forwarding-actions-to-additional-emails/,Forwarding Actions to Additional Emails,Email Configuration,2,3,190,256,fixed_window,False,False,Forwarding Actions to Additional Emails > Section 1 > (part 2)
halo_0495fe14_000_24087c8631de,https://usehalo.com/guide/ticket-review-processing/,Ticket Review Processing,Tickets,0,5,157,211,structural_h2,False,False,Ticket Review Processing
halo_0495fe14_001_f381e24f2f49,https://usehalo.com/guide/ticket-review-processing/,Ticket Review Processing,Tickets,1,5,359,484,structural_h2,False,False,Ticket Review Processing > Section 1
halo_0495fe14_002_ba52cec657d4,https://usehalo.com/guide/ticket-review-processing/,Ticket Review Processing,Tickets,2,5,359,484,structural_h2,False,False,Ticket Review Processing > Section 2
halo_0495fe14_003_46c0baced322,https://usehalo.com/guide/ticket-review-processing/,Ticket Review Processing,Tickets,3,5,359,484,structural_h2,False,False,Ticket Review Processing > Section 3
halo_0495fe14_004_a3474676dadf,https://usehalo.com/guide/ticket-review-processing/,Ticket Review Processing,Tickets,4,5,359,484,structural_h2,False,False,Ticket Review Processing > Section 4
halo_ced16494_000_cb5360f5083c,https://usehalo.com/guide/time-entry-approval-rejection/,Time Entry Approval/Rejection,Tickets,0,5,127,171,structural_h2,False,False,Time Entry Approval/Rejection
halo_ced16494_001_079b5eb357ab,https://usehalo.com/guide/time-entry-approval-rejection/,Time Entry Approval/Rejection,Tickets,1,5,359,484,fixed_window,False,False,Time Entry Approval/Rejection > Section 1 > (part 1)
halo_ced16494_002_340ccf236dd2,https://usehalo.com/guide/time-entry-approval-rejection/,Time Entry Approval/Rejection,Tickets,2,5,245,330,fixed_window,False,False,Time Entry Approval/Rejection > Section 1 > (part 2)
halo_ced16494_003_60bd61864c43,https://usehalo.com/guide/time-entry-approval-rejection/,Time Entry Approval/Rejection,Tickets,3,5,359,484,fixed_window,False,False,Time Entry Approval/Rejection > Section 2 > (part 1)
halo_ced16494_004_626c33a22b20,https://usehalo.com/guide/time-entry-approval-rejection/,Time Entry Approval/Rejection,Tickets,4,5,245,330,fixed_window,False,False,Time Entry Approval/Rejection > Section 2 > (part 2)
halo_7c4f7ea9_000_9d8757124f65,https://usehalo.com/guide/progressive-web-application/,Progressive Web Application,Configuration,0,4,80,108,structural_h2,False,False,Progressive Web Application
halo_7c4f7ea9_001_80505dddc02c,https://usehalo.com/guide/progressive-web-application/,Progressive Web Application,Configuration,1,4,368,496,fixed_window,False,False,Progressive Web Application > Section 1 > (part 1)
halo_7c4f7ea9_002_07f3f8c8457a,https://usehalo.com/guide/progressive-web-application/,Progressive Web Application,Configuration,2,4,365,492,fixed_window,False,False,Progressive Web Application > Section 1 > (part 2)
halo_7c4f7ea9_003_72285cd19621,https://usehalo.com/guide/progressive-web-application/,Progressive Web Application,Configuration,3,4,51,68,fixed_window,False,False,Progressive Web Application > Section 1 > (part 3)
halo_d3945845_000_f47571ede962,https://usehalo.com/guide/lookups-sql-scripts/,Lookups (SQL Scripts),Configuration,0,3,59,79,structural_h2,False,False,Lookups (SQL Scripts)
halo_d3945845_001_eebc2671e0b3,https://usehalo.com/guide/lookups-sql-scripts/,Lookups (SQL Scripts),Configuration,1,3,247,333,structural_h2,False,False,Lookups (SQL Scripts) > Section 1
halo_d3945845_002_d49a4dc1bd1f,https://usehalo.com/guide/lookups-sql-scripts/,Lookups (SQL Scripts),Configuration,2,3,247,333,structural_h2,False,False,Lookups (SQL Scripts) > Section 2
halo_55710dd8_000_2ea3ccdab321,https://usehalo.com/guide/category-groups/,Category Groups,Ticket Rules,0,5,99,133,structural_h2,False,False,Category Groups
halo_55710dd8_001_ffeb06b71825,https://usehalo.com/guide/category-groups/,Category Groups,Ticket Rules,1,5,365,492,fixed_window,False,False,Category Groups > Section 1 > (part 1)
halo_55710dd8_002_c405ed8d91fa,https://usehalo.com/guide/category-groups/,Category Groups,Ticket Rules,2,5,127,171,fixed_window,False,False,Category Groups > Section 1 > (part 2)
halo_55710dd8_003_0878cb78b803,https://usehalo.com/guide/category-groups/,Category Groups,Ticket Rules,3,5,365,492,fixed_window,False,False,Category Groups > Section 2 > (part 1)
halo_55710dd8_004_7e8886e5ba98,https://usehalo.com/guide/category-groups/,Category Groups,Ticket Rules,4,5,127,171,fixed_window,False,False,Category Groups > Section 2 > (part 2)
halo_6519e75b_000_2f2db4cb4e92,https://usehalo.com/guide/creating-category-groups-and-ticket-rules/,Creating Category Groups and Ticket Rules,Ticket Rules,0,3,75,101,structural_h2,False,False,Creating Category Groups and Ticket Rules
halo_6519e75b_001_e93aecff4492,https://usehalo.com/guide/creating-category-groups-and-ticket-rules/,Creating Category Groups and Ticket Rules,Ticket Rules,1,3,338,456,structural_h2,False,False,Creating Category Groups and Ticket Rules > Section 1
halo_6519e75b_002_049318cd93c8,https://usehalo.com/guide/creating-category-groups-and-ticket-rules/,Creating Category Groups and Ticket Rules,Ticket Rules,2,3,338,456,structural_h2,False,False,Creating Category Groups and Ticket Rules > Section 2
halo_3351d922_000_4858dd14d9d1,https://usehalo.com/guide/service-access-configuration/,Service Access Configuration,Service Catalogue,0,3,82,110,structural_h2,False,False,Service Access Configuration
halo_3351d922_001_0d70b34d881c,https://usehalo.com/guide/service-access-configuration/,Service Access Configuration,Service Catalogue,1,3,371,500,structural_h2,False,False,Service Access Configuration > Section 1
halo_3351d922_002_3a5bae23740d,https://usehalo.com/guide/service-access-configuration/,Service Access Configuration,Service Catalogue,2,3,371,500,structural_h2,False,False,Service Access Configuration > Section 2
halo_cacb7e7d_000_37605156e361,https://usehalo.com/guide/service-details/,Service Details,Service Catalogue,0,6,90,121,structural_h2,False,False,Service Details
halo_cacb7e7d_001_adf64841ef7a,https://usehalo.com/guide/service-details/,Service Details,Service Catalogue,1,6,154,207,structural_h2,False,False,Service Details > Section 1
halo_cacb7e7d_002_593cbec0fa80,https://usehalo.com/guide/service-details/,Service Details,Service Catalogue,2,6,154,207,structural_h2,False,False,Service Details > Section 2
halo_cacb7e7d_003_5d151c0c2562,https://usehalo.com/guide/service-details/,Service Details,Service Catalogue,3,6,154,207,structural_h2,False,False,Service Details > Section 3
halo_cacb7e7d_004_34327419d225,https://usehalo.com/guide/service-details/,Service Details,Service Catalogue,4,6,154,207,structural_h2,False,False,Service Details > Section 4
halo_cacb7e7d_005_b80ccd3ced9c,https://usehalo.com/guide/service-details/,Service Details,Service Catalogue,5,6,154,207,structural_h2,False,False,Service Details > Section 5
halo_bbcf644a_000_65dfdd002d09,https://usehalo.com/guide/monitored-services/,Monitored Services,Service Catalogue,0,5,109,147,structural_h2,False,False,Monitored Services
halo_bbcf644a_001_2c370c57e7b3,https://usehalo.com/guide/monitored-services/,Monitored Services,Service Catalogue,1,5,360,486,fixed_window,False,False,Monitored Services > Section 1 > (part 1)
halo_bbcf644a_002_b4fea9559db5,https://usehalo.com/guide/monitored-services/,Monitored Services,Service Catalogue,2,5,125,168,fixed_window,False,False,Monitored Services > Section 1 > (part 2)
halo_bbcf644a_003_cf3333f91331,https://usehalo.com/guide/monitored-services/,Monitored Services,Service Catalogue,3,5,360,486,fixed_window,False,False,Monitored Services > Section 2 > (part 1)
halo_bbcf644a_004_b4fea9559db5,https://usehalo.com/guide/monitored-services/,Monitored Services,Service Catalogue,4,5,125,168,fixed_window,False,False,Monitored Services > Section 2 > (part 2)
halo_01e4d5bb_000_4c9e765e00f0,https://usehalo.com/guide/chat-configuration-with-ai-responses/,Chat Configuration with AI Responses,Service Desk,0,3,63,85,structural_h2,False,False,Chat Configuration with AI Responses
halo_01e4d5bb_001_5197f2749b5f,https://usehalo.com/guide/chat-configuration-with-ai-responses/,Chat Configuration with AI Responses,Service Desk,1,3,266,359,structural_h2,False,False,Chat Configuration with AI Responses > Section 1
halo_01e4d5bb_002_8e8b5bc07068,https://usehalo.com/guide/chat-configuration-with-ai-responses/,Chat Configuration with AI Responses,Service Desk,2,3,266,359,structural_h2,False,False,Chat Configuration with AI Responses > Section 2
halo_b88f78ae_000_440cd27e66e3,https://usehalo.com/guide/virtual-agents/,Virtual Agents,Service Desk,0,5,99,133,structural_h2,False,False,Virtual Agents
halo_b88f78ae_001_20947cb70fa0,https://usehalo.com/guide/virtual-agents/,Virtual Agents,Service Desk,1,5,219,295,structural_h2,False,False,Virtual Agents > Section 1
halo_b88f78ae_002_8519a271066d,https://usehalo.com/guide/virtual-agents/,Virtual Agents,Service Desk,2,5,219,295,structural_h2,False,False,Virtual Agents > Section 2
halo_b88f78ae_003_25557f67467e,https://usehalo.com/guide/virtual-agents/,Virtual Agents,Service Desk,3,5,219,295,structural_h2,False,False,Virtual Agents > Section 3
halo_b88f78ae_004_28b4431e5640,https://usehalo.com/guide/virtual-agents/,Virtual Agents,Service Desk,4,5,219,295,structural_h2,False,False,Virtual Agents > Section 4
halo_a0405513_000_f684e1f72db7,https://usehalo.com/guide/audit-log-configuration/,Audit Log Configuration,Configuration,0,7,108,145,structural_h2,False,False,Audit Log Configuration
halo_a0405513_001_1bf794f23657,https://usehalo.com/guide/audit-log-configuration/,Audit Log Configuration,Configuration,1,7,153,206,structural_h2,False,False,Audit Log Configuration > Section 1
halo_a0405513_002_3d1727e64df2,https://usehalo.com/guide/audit-log-configuration/,Audit Log Configuration,Configuration,2,7,153,206,structural_h2,False,False,Audit Log Configuration > Section 2
halo_a0405513_003_484d8a69bbd3,https://usehalo.com/guide/audit-log-configuration/,Audit Log Configuration,Configuration,3,7,153,206,structural_h2,False,False,Audit Log Configuration > Section 3
halo_a0405513_004_4099e30c8de5,https://usehalo.com/guide/audit-log-configuration/,Audit Log Configuration,Configuration,4,7,153,206,structural_h2,False,False,Audit Log Configuration > Section 4
halo_a0405513_005_15125672388c,https://usehalo.com/guide/audit-log-configuration/,Audit Log Configuration,Configuration,5,7,153,206,structural_h2,False,False,Audit Log Configuration > Section 5
halo_a0405513_006_fce11d8850f1,https://usehalo.com/guide/audit-log-configuration/,Audit Log Configuration,Configuration,6,7,153,206,structural_h2,False,False,Audit Log Configuration > Section 6
halo_ba940509_000_10de8be90863,https://usehalo.com/guide/redacting-sensitive-information/,Redacting Sensitive Information,Security,0,3,70,94,structural_h2,False,False,Redacting Sensitive Information
halo_ba940509_001_dd36429b6b3b,https://usehalo.com/guide/redacting-sensitive-information/,Redacting Sensitive Information,Security,1,3,368,496,fixed_window,False,False,Redacting Sensitive Information > Section 1 > (part 1)
halo_ba940509_002_940450dc98ee,https://usehalo.com/guide/redacting-sensitive-information/,Redacting Sensitive Information,Security,2,3,224,302,fixed_window,False,False,Redacting Sensitive Information > Section 1 > (part 2)
halo_f6be7373_000_98361a26da06,https://usehalo.com/guide/column-profiles/,Column Profiles,Configuration,0,6,107,144,structural_h2,False,False,Column Profiles
halo_f6be7373_001_f02b59e01273,https://usehalo.com/guide/column-profiles/,Column Profiles,Configuration,1,6,195,263,structural_h2,False,False,Column Profiles > Section 1
halo_f6be7373_002_90b9915d8111,https://usehalo.com/guide/column-profiles/,Column Profiles,Configuration,2,6,195,263,structural_h2,False,False,Column Profiles > Section 2
halo_f6be7373_003_a6abb99e2721,https://usehalo.com/guide/column-profiles/,Column Profiles,Configuration,3,6,195,263,structural_h2,False,False,Column Profiles > Section 3
halo_f6be7373_004_d5a098de828b,https://usehalo.com/guide/column-profiles/,Column Profiles,Configuration,4,6,195,263,structural_h2,False,False,Column Profiles > Section 4
halo_f6be7373_005_4868ee6980a9,https://usehalo.com/guide/column-profiles/,Column Profiles,Configuration,5,6,195,263,structural_h2,False,False,Column Profiles > Section 5
halo_cea81e68_000_4b1eb4a44775,https://usehalo.com/guide/default-views/,Default Views,Configuration,0,2,47,63,structural_h2,False,False,Default Views
halo_cea81e68_001_cd2c78189400,https://usehalo.com/guide/default-views/,Default Views,Configuration,1,2,346,467,structural_h2,False,False,Default Views > Section 1
halo_8d94848d_000_f19581302529,https://usehalo.com/guide/ticket-viewing-options/,Ticket Viewing Options,Viewing Tickets,0,3,82,110,structural_h2,False,False,Ticket Viewing Options
halo_8d94848d_001_ea41c7398e18,https://usehalo.com/guide/ticket-viewing-options/,Ticket Viewing Options,Viewing Tickets,1,3,340,459,structural_h2,False,False,Ticket Viewing Options > Section 1
halo_8d94848d_002_4edbd66febcc,https://usehalo.com/guide/ticket-viewing-options/,Ticket Viewing Options,Viewing Tickets,2,3,340,459,structural_h2,False,False,Ticket Viewing Options > Section 2
halo_c64aa067_000_c3f39a392517,https://usehalo.com/guide/custom-ticket-lists/,Custom Ticket Lists,Viewing Tickets,0,3,61,82,structural_h2,False,False,Custom Ticket Lists
halo_c64aa067_001_e202f02e1bdd,https://usehalo.com/guide/custom-ticket-lists/,Custom Ticket Lists,Viewing Tickets,1,3,238,321,structural_h2,False,False,Custom Ticket Lists > Section 1
halo_c64aa067_002_9e81fd61aa9b,https://usehalo.com/guide/custom-ticket-lists/,Custom Ticket Lists,Viewing Tickets,2,3,238,321,structural_h2,False,False,Custom Ticket Lists > Section 2
halo_0b6cba5c_000_7de667e6b9d5,https://usehalo.com/guide/auto-quantity-calculation/,Auto-Quantity Calculation,Billing,0,7,97,130,structural_h2,False,False,Auto-Quantity Calculation
halo_0b6cba5c_001_a93dcd685d5f,https://usehalo.com/guide/auto-quantity-calculation/,Auto-Quantity Calculation,Billing,1,7,144,194,structural_h2,False,False,Auto-Quantity Calculation > Section 1
halo_0b6cba5c_002_9ad5de0e4286,https://usehalo.com/guide/auto-quantity-calculation/,Auto-Quantity Calculation,Billing,2,7,144,194,structural_h2,False,False,Auto-Quantity Calculation > Section 2
halo_0b6cba5c_003_8248ab87882b,https://usehalo.com/guide/auto-quantity-calculation/,Auto-Quantity Calculation,Billing,3,7,144,194,structural_h2,False,False,Auto-Quantity Calculation > Section 3
halo_0b6cba5c_004_6e2f04945e82,https://usehalo.com/guide/auto-quantity-calculation/,Auto-Quantity Calculation,Billing,4,7,144,194,structural_h2,False,False,Auto-Quantity Calculation > Section 4
halo_0b6cba5c_005_1cd08dde346a,https://usehalo.com/guide/auto-quantity-calculation/,Auto-Quantity Calculation,Billing,5,7,144,194,structural_h2,False,False,Auto-Quantity Calculation > Section 5
halo_0b6cba5c_006_b2542293e1a4,https://usehalo.com/guide/auto-quantity-calculation/,Auto-Quantity Calculation,Billing,6,7,144,194,structural_h2,False,False,Auto-Quantity Calculation > Section 6
halo_791762b6_000_2aa9e2758695,https://usehalo.com/guide/agreement-setup-examples/,Agreement Setup Examples,Billing,0,7,148,199,structural_h2,False,False,Agreement Setup Examples
halo_791762b6_001_450aa7d613f1,https://usehalo.com/guide/agreement-setup-examples/,Agreement Setup Examples,Billing,1,7,217,292,structural_h2,False,False,Agreement Setup Examples > Section 1
